item_id	releasedate	action	adventure	animation	children	comedy	crime	Documentary	Drama	Fantasy	film_noir	horror	musical	mystery	romance	sci_fi	thriller	war	western
315	909072000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
316	882806400.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
317	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
318	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
319	849801600.0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
320	849801600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
321	851443200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
322	861292800.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
323	855244800.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
324	856454400.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
325	858873600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
326	852048000.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
327	852048000.0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
328	870969600.0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
329	886089600.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
330	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
331	875203200.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
332	852048000.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
333	852048000.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
334	852048000.0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
335	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
336	852048000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
337	852048000.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
338	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
339	852048000.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
340	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
341	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
342	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
343	852048000.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
344	882374400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
345	852048000.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
346	852048000.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
347	884275200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
348	886089600.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
349	884880000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
350	884880000.0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
351	884880000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
352	852048000.0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
353	886089600.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
354	887299200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
355	887299200.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
356	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
357	157737600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
358	870364800.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
359	852048000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
360	852048000.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
361	852048000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
362	886694400.0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
363	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
365	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
366	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
367	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
368	820425600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
369	823190400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
370	825004800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
371	823795200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
372	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
373	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
374	788889600.0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
376	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
377	757353600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
378	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
379	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
380	757353600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
381	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
382	757353600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
383	757353600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
384	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
385	757353600.0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
386	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
387	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
388	757353600.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
389	757353600.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
391	725817600.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
392	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
393	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
394	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
395	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
396	757353600.0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
397	725817600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398	725817600.0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
399	725817600.0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
400	757353600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
401	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
402	631123200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
403	599587200.0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
404	-946800000.0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	832694400.0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
406	846172800.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
407	832867200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
408	830620800.0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
409	839347200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
410	837100800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
411	835891200.0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0
412	840729600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
413	837705600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
414	378662400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
415	157737600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
416	-410256000.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
417	-284025600.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
418	-631180800.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
419	-189417600.0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
420	-599644800.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
421	846172800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
422	820425600.0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
423	378662400.0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
424	820425600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
425	694195200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
426	504892800.0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0
427	-252489600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
428	31507200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
429	-599644800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
430	-1167638400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
431	504892800.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	-946800000.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
433	599587200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
434	-441878400.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
435	-31564800.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
436	347126400.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
437	694195200.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
438	410198400.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
439	725817600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
440	378662400.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
441	283968000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
442	631123200.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
443	-220953600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
444	-378720000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
445	-788950800.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
446	189273600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
447	189273600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
448	189273600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
449	283968000.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
450	599587200.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
451	252432000.0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
452	252432000.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
453	410198400.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
454	850579200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
455	852825600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	853430400.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
457	870969600.0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
458	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
459	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
460	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
461	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
462	694195200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
463	757353600.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
465	757353600.0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
466	694195200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
467	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
468	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
469	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
470	725817600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
471	826214400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
472	833472000.0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
473	829238400.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
474	-220953600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
475	837705600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
476	842630400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
477	838915200.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
478	-946800000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
479	-378720000.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
480	-347184000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
481	-315648000.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
482	-347184000.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
483	-883641600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
484	-915177600.0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
485	-189417600.0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
486	-504950400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
487	-536486400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
488	-631180800.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
489	-757411200.0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
490	-473414400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
491	-1009872000.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	-473414400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493	-1136102400.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
494	-946800000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
495	-441878400.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
496	-757411200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
497	-1009872000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
498	-599644800.0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
499	-378720000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
500	842544000.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	-915177600.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
502	31507200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
503	63043200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
504	-94723200.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
505	-504950400.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
506	-473414400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
507	-599644800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
508	851616000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
509	599587200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
510	-504950400.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
511	-252489600.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
512	536428800.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
513	-662716800.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
514	220896000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
515	860083200.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
516	410198400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
517	283968000.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
518	631123200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
519	-694339200.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	-220953600.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
521	252432000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
522	504892800.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
523	-94723200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
524	-946800000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
525	-757411200.0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
526	-347184000.0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
527	378662400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
528	441734400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
529	473356800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
530	157737600.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	848592000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
532	857664000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
533	858873600.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
534	861292800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
535	864316800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
536	864316800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
537	662659200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
538	852048000.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
539	852048000.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
540	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
542	788889600.0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
543	788889600.0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
544	823190400.0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
545	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
546	823795200.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
547	825004800.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
548	823190400.0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
549	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
550	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
551	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
552	788889600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
553	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
554	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
556	788889600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
557	757353600.0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
558	757353600.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
559	757353600.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
560	788889600.0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0
561	757353600.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
562	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
563	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
564	788889600.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
565	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
566	757353600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
567	757353600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
568	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
569	757353600.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
570	757353600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
571	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
572	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
573	725817600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
574	725817600.0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
575	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
576	725817600.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
577	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
578	725817600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
579	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
580	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
581	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
582	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
583	725817600.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
584	725817600.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
585	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
586	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
588	662659200.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
589	-31564800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
590	826214400.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
591	828115200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
592	788889600.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
593	725817600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
594	833904000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
595	840124800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
596	835286400.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
597	835286400.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
598	841939200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
599	840124800.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	820425600.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	-852109200.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
602	-599644800.0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
603	-504950400.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
604	-1136102400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
605	-820573200.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
606	-631180800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
607	-946800000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
608	-788950800.0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
609	-631180800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
610	-378720000.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
611	-820573200.0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
612	-1041408000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
613	-1073030400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
614	-441878400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
615	-1104566400.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
616	-63187200.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
617	-1262332800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
618	-473414400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
619	843753600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
620	844963200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
621	-473414400.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
622	-315648000.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
623	757353600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
624	-788950800.0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
625	-220953600.0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	-662716800.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
627	662659200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
628	845568000.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
